Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2023,Apex Generating Station,1000068,15555 APEX POWER PARKWAY,36.4178,-114.9622,LAS VEGAS,Clark,NV,89165,SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (100%),865094,"C,D"
2023,Arapahoe Combustion Turbine Facility,1001360,2601 SOUTH PLATTE RIVER ROAD,39.6692,-105.0018,DENVER,Denver,CO,80223,SOUTHWEST GENERATION OPERATING CO LLC (100%),107556,"C,D"
2023,Arlington Valley Energy Facility,1001399,39027 W ELLIOT ROAD,33.3417,-112.8897,ARLINGTON,Maricopa,AZ,85322,ARLINGTON VALLEY LLC (100%),1386239,"C,D"
2023,"Armstrong Power, LLC",1005709,2313 STATE ROUTE 156,40.6383,-79.3503,SHELOCTA,Armstrong,PA,15774,"LS Power Development, LLC (100%)",627235,D
2023,Arsenal Hill Power Plant,1001609,520 NORTH ALLEN,32.5181,-93.7611,SHREVEPORT,Caddo,LA,71101,AMERICAN ELECTRIC POWER CO INC (100%),1438673,D
2023,Arthur Kill,1000759,4401 VICTORY BLVD,40.5915,-74.2027,Staten Island,Richmond,NY,10314,ARCLIGHT ENERGY PARTNERS FUND VII LP (100%),635388,"C,D"
2023,Arvah B Hopkins,1007189,1125 GEDDIE ROAD,30.4522,-84.4,TALLAHASSEE,Leon,FL,32304,CITY OF TALLAHASSEE FLORIDA (100%),703691,"C,D"
2023,Ascend (Decatur Plant),1000158,1050 CHEMSTRAND AVENUE,34.6339,-87.0244,DECATUR,Morgan,AL,35601,ASCEND PERFORMANCE MATERIALS HOLDINGS INC (100%),603219,"C,P,PP"
2023,Ascend Performance Materials LLC,1004962,3000 Old Chemstrand Road,30.596678,-87.251977,Cantonment,ESCAMBIA COUNTY,FL,32533,ASCEND PERFORMANCE MATERIALS HOLDINGS INC (100%),2328786,"C,E,P,TT,V"
2023,Asheville Steam Electric Plant,1007180,200 CP&L DRIVE,35.4714,-82.5431,ARDEN,Buncombe,NC,28704,DUKE ENERGY CORP (100%),1455027,"C,D"
2023,Astoria Gas Turbine Power,1000132,31 01 20TH AVE,40.7864,-73.9133,ASTORIA,Queens,NY,11105,NRG ENERGY INC (100%),3837,D
2023,Astoria Generating Station,1007053,18-01 20TH AVE,40.7869,-73.9122,ASTORIA,Queens,NY,11105,ARCLIGHT ENERGY PARTNERS FUND VI LP (100%),489209,"C,D"
2023,Astoria Station,1014070,19333 482 Ave,44.58012141,-96.5614106,Astoria,,SD,57213,OTTER TAIL CORP (100%),227933,"C,D"
2023,Athens Generating Company,1000101,9300 U S HIGHWAY 9W,42.2728,-73.8492,ATHENS,Greene,NY,12015,NEW ATHENS GENERATING CO LLC (100%),705858,D
2023,Attala Generating Plant,1007247,2500 ATTALA ROAD 4130,33.0142,-89.6758,SALLIS,Attala,MS,39160,ENTERGY CORP (100%),1118035,"C,D"
2023,Audrain Power Plant,1001379,40897 HIGHWAY P,39.3092,-91.5369,VANDALIA,Audrain,MO,63382,AMEREN CORP (100%),127954,D
2023,Aurora Generating Station,1001397,2909 NORTH EOLA ROAD,41.8151,-88.2265,AURORA,Dupage,IL,60504,"LS Power Development, LLC (100%)",218334,"C,D"
2023,"B BRAUN MEDICAL, INC",1005872,2525 MCGAW AVE,33.6878,-117.8379,IRVINE,ORANGE COUNTY,CA,92614,B BRAUN MEDICAL US (100%),46077,C
2023,BADGER CREEK LIMITED,1002728,34759 LENCIONI AVE,35.44735,-119.08652,BAKERSFIELD,KERN COUNTY,CA,93308,BADGER CREEK LTD (100%),12078,D
2023,BARROW UTILITIES & ELECTRIC,1005395,1295 AGVIK STREET,71.292071,-156.77847,BARROW,NORTH SLOPE BOROUGH,AK,99723,BARROW UTILITIES & ELECTRIC COOPERATIVE INC (100%),62013,C
2023,BASF BEAUMONT AGRO PLANT,1005850,14385 WEST PORT ARTHUR ROAD,29.971389,-94.053333,BEAUMONT,JEFFERSON COUNTY,TX,77705,BASF CORP (100%),46599,C
2023,BASF CORP - GEISMAR SITE,1004208,8404 RIVER ROAD HIGHWAY 75,30.1979,-91.0035,GEISMAR,ASCENSION PARISH,LA,70734,BASF CORP (100%),934158,"C,X"
2023,BASF CORP - PASADENA PLANT,1002613,4403 LA PORTE FWY,29.731639,-95.152083,PASADENA,HARRIS COUNTY,TX,77501,BASF CORP (100%),42022,C
2023,BASF CORPORATION,1000017,3150 HWY JJ,39.834118,-91.436791,PALMYRA,MARION COUNTY,MO,63461,BASF CORP (100%),128735,C
2023,BASF CORPORATION,1003551,1379 CIBA RD,31.2789,-88.0043,MC INTOSH,WASHINGTON COUNTY,AL,36553,BASF CORP (100%),52411,C
2023,BASF Corporation,1013958,1609 Biddle Avenue,42.219195,-83.14674,Wyandotte,WAYNE COUNTY,MI,48192,BASF CORP (100%),34964,C
2023,BASF FREEPORT SITE,1001934,602 COPPER ROAD,29.002075,-95.399777,FREEPORT,BRAZORIA COUNTY,TX,77541,BASF CORP (100%),646435,C
2023,BASF TOTALEnergies PETROCHEMICALS LLC,1006543,7501 GULFWAY DR,29.951649,-93.887272,PORT ARTHUR,JEFFERSON COUNTY,TX,77642,BASF CORP (100%),1906827,"C,X"
2023,BAYER CROPSCIENCE,1001918,8400 HAWTHORN ROAD,39.122417,-94.474833,KANSAS CITY,JACKSON COUNTY,MO,64120,BAYER US HOLDING LP (100%),45378,C
2023,BEACON HEATING,1006384,541 MADISON STREET,42.33811,-83.04382,DETROIT,WAYNE COUNTY,MI,48226,DETROIT THERMAL LLC (100%),135765,C
2023,BEAR MOUNTAIN LIMITED,1006139,34759 LENCIONI AVE,35.44735,-119.08652,BAKERSFIELD,KERN COUNTY,CA,93308,BEAR MOUNTAIN LTD (100%),21205,D
2023,BELLEFIELD BOILER PLANT,1005525,,40.442121,-79.949221,PITTSBURGH,ALLEGHENY COUNTY,PA,15213,BELLEFIELD BOILER PLANT (100%),48730,C
2023,BERNICE LAKE,1005268,55244 CHEVRON REFINERY ROAD,60.696944,-151.379166,NIKISKI,KENAI PENINSULA BOROUGH,AK,99635,HOMER ELECTRIC ASSOC INC (100%),127,C
2023,BIG SPRING REFINERY,1006961,200 REFINERY RD; INTERSECTION OF I-20 & REFINERY RD,32.269104,-101.417673,BIG SPRING,HOWARD COUNTY,TX,79720,DELEK US HOLDINGS INC (100%),731989,"C,MM,TT,Y"
2023,BIG WEST OIL LLC,1009068,333 WEST CENTER STREET,40.838386,-111.921443,NORTH SALT LAKE,DAVIS COUNTY,UT,84054,FJ MANAGEMENT INC (100%),323629,"C,MM,Y"
2023,BIOGEN INC,1000383,225 Binney Street,42.36608,-71.08513,CAMBRIDGE,MIDDLESEX COUNTY,MA,2142,BIOGEN INC (100%),28268,C
2023,"BIRLA CARBON USA, Inc.",1005126,3500 SOUTH ROAD S,37.54355,-101.19905,ULYSSES,GRANT COUNTY,KS,67880,BIRLA CARBON USA INC (100%),105506,"C,X"
2023,BORGER REFINERY,1006301,,35.70306,-101.36305,BORGER,HUTCHINSON COUNTY,TX,79008,PHILLIPS 66 (100%),1334379,"C,MM,P,TT,Y"
2023,BP CHERRY POINT REFINERY,1006468,4519 GRANDVIEW ROAD,48.884,-122.735,BLAINE,WHATCOM COUNTY,WA,98230,BP AMERICA INC (100%),2179352,"C,MM,P,PP,Y"
2023,BP Whiting Business Unit,1007339,2815 INDIANAPOLIS BLVD,41.6703,-87.4803,WHITING,Lake,IN,46394,BP AMERICA INC (100%),5220291,"C,D,DD,MM,P,Y"
2023,BRISTOL MYERS SQUIBB INC,1006828,ONE SQUIBB DRIVE,40.47492,-74.44511,NORTH BRUNSWICK,MIDDLESEX COUNTY,NJ,8902,BRISTOL-MYERS SQUIBB CO (100%),53542,C
2023,BUCKSPORT GENERATION LLC,1006174,30 Generation Lane,44.576944,-68.805556,BUCKSPORT,HANCOCK COUNTY,ME,4416,AIM Development USA LLC (100%),9334,"C,D"
2023,Bacliff Generating Station,1012447,5501 Highway 146,29.505222,-94.959361,Bacliff,GALVESTON,TX,77518,ROCKLAND CAPITAL LLC (100%),180017,D
2023,Baconton,1001409,2237 HATCHER HILL RD,31.3869,-84.0819,BACONTON,Mitchell,GA,31716,SOWEGA ENERGY RESOURCES LLC (65%); TEJAS POWER GENERATION LLC (35%),19931,"C,D"
2023,Baldwin Energy Complex,1007302,10901 BALDWIN RD,38.205,-89.855,BALDWIN,Randolph,IL,62217,Vistra Corp (100%),6075627,"C,D"
2023,Barney M. Davis,1000997,4301 Waldron Road,27.6067,-97.3119,Corpus Christi,Nueces,TX,78418,TALEN ENERGY CORP (100%),717549,"C,D"
2023,Barry,1001412,15300 Highway 43 North,31.0069,-88.0103,BUCKS,Mobile,AL,36512,THE SOUTHERN CO (100%),5007385,"C,D"
2023,Basin Creek Plant,1011063,500 Nils Drive,45.92942,-112.52462,Butte,SILVER BOW COUNTY,MT,59701,MILEPOST POWER INC (94.89%); BASIN CREEK POWER SERVICES LLC (5.11%),55610,C
2023,Bastrop Clean Energy Center,1007300,125 OLD BASTROP ROAD,30.1458,-97.55,CEDAR CREEK,Bastrop,TX,78612,BASTROP ENERGY PARTNERS LP (100%),1153440,D
2023,Batavia Energy,1007920,163 Cedar Street,42.9828,-78.1592,Batavia,GENESEE COUNTY,NY,14020,ALLIANCE ENERGY GROUP LLC (100%),3137,D
2023,Batesville Generation Facility,1010637,200 INDUSTRIAL DRIVE,34.33639,-89.92906,BATESVILLE,Panola,MS,38606,COOPERATIVE ENERGY A MISSISSIPPI ELECTRIC COOPERATIVE (100%),1980799,D
2023,Bay Front,1000978,122 N 14TH AVE W,46.5869,-90.9017,ASHLAND,Ashland,WI,54806,XCEL ENERGY INC (100%),14220,"C,D"
2023,Bay Shore,1007242,4701 BAY SHORE ROAD,41.6925,-83.4375,OREGON,Lucas,OH,43616,WALLEYE POWER LLC (100%),1219133,"C,D"
2023,Bayer CropScience LP,1002246,2500 WIGGINS RD,41.35216,-91.08383,MUSCATINE,MUSCATINE COUNTY,IA,52761,BAYER US HOLDING LP (100%),73944,C
2023,Bayer CropScience LP - Luling Site,1001989,12501 S RIVER RD,29.92444,-90.352217,LULING,ST. CHARLES PARISH,LA,70070,BAYER US HOLDING LP (100%),63150,C
2023,Bayonne Energy Center,1000555,401 Hook Road,40.6529,-74.0916,Bayonne,Hudson,NJ,7002,BAYONNE ENERGY CENTER LLC (100%),396459,D
2023,"Bayonne Plant Holding, LLC",1001246,10 HOOK ROAD,40.6553,-74.1124,BAYONNE,Hudson,NJ,7002,IMTT-BAYONNE LLC (100%),34515,C
2023,Bayou Cogeneration Plant,1000346,11777 BAY AREA BLVD.,29.6225,-95.0458,PASADENA,Harris,TX,77507,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),2017198,C
2023,Bayou Cove Peaking Power Plant,1007931,118 BERGEAUX ROAD,30.2825,-92.5994,JENNINGS,Acadia,LA,70546,CLECO CORPORATE HOLDINGS LLC (100%),105116,"C,D"
2023,Bayport Polymers LLC Ethane Cracker,1014234,7600 32ND ST,29.96001,-93.89558,Port Arthur,JEFFERSON COUNTY,TX,77642,BAYPORT POLYMERS LLC (100%),1167421,"C,X"
2023,Bayside Power Station,1001172,3602 PORT SUTTON ROAD,27.9072,-82.4231,TAMPA,Hillsborough,FL,33619,TECO ENERGY INC (100%),2364840,D
2023,Bayswater Peaking Facility,1000131,14-25 BAY 24TH ST,40.6106,-73.7614,FAR ROCKAWAY,Queens,NY,11691,MPH ROCKAWAY PEAKERS HOLDCO LLC (100%),75535,D
2023,Baytown Energy Center,1006983,8605 FM 1405,29.7731,-94.9019,BAYTOWN,Chambers,TX,77523,CPN MANAGEMENT LP (100%),2104515,"C,D"
2023,Bear Garden Generating Station,1000550,2608 C.G.Woodson Road,37.6961,-78.2848,New Canton,Buckingham,VA,23123,DOMINION ENERGY INC (100%),1146397,"C,D"
2023,Beatrice,1000284,20261 SW 61ST RD,40.3286,-96.8067,BEATRICE,Gage,NE,68310,NEBRASKA PUBLIC POWER DISTRICT (100%),279020,"C,D"
2023,Beaver,1002488,80997 KALLUNKI ROAD,46.172817,-123.17502,CLATSKANIE,COLUMBIA COUNTY,OR,97016,PORTLAND GENERAL ELECTRIC CO (100%),912292,C
2023,Beaver Dam Energy LLC,1012567,175 Groff Lane,41.6508891,-76.8028933,Canton,,PA,17724,BEAVER DAM ENERGY LLC (100%),30439,C
2023,Belews Creek,1001187,3195 PINE HALL ROAD,36.2811,-80.0603,BELEWS CREEK,Stokes,NC,27052,DUKE ENERGY CORP (100%),5584208,"C,D"
2023,Belle River,1001011,E CHINA TOWNSHIP,42.7748,-82.4945,SAINT CLAIR HAVEN,Saint Clair,MI,48054,DTE ENERGY CO (100%),5816276,"C,D"
2023,Bellingham,1001207,92 DEPOT ST,42.0925,-71.4833,BELLINGHAM,Norfolk,MA,2019,NEXTERA ENERGY INC (100%),47720,D
2023,Bellingham Power Generation LLC,1006864,155 MAPLE ST,42.1113,-71.4529,BELLINGHAM,Norfolk,MA,2019,Vistra Corp (100%),1217538,"C,D"
2023,Belpre Carbon Black Plant,1003790,11135 State Route 7,39.30487,-81.56691,Belpre,WASHINGTON COUNTY,OH,45714,ORION ENGINEERED CARBONS LLC (100%),129981,"C,X"
2023,Benndale Peaking Station,1014564,133 Clark Mizelle Road,30.88822195,-88.80525872,Benndale,,MS,39452,COOPERATIVE ENERGY A MISSISSIPPI ELECTRIC COOPERATIVE (100%),24809,C
2023,Bennett Mountain Power Project,1000244,2750 NE Industrial Way,43.147,-115.6671,Mountain Home,Elmore,ID,83647,IDACORP INC (100%),407421,"C,D"
2023,Bergen,1000742,VICTORIA TERRACE,40.8375,-74.0244,RIDGEFIELD,Bergen,NJ,7657,ARCLIGHT ENERGY PARTNERS FUND VII LP (100%),1111182,"C,D"
2023,Berkshire Power,1001298,36 MOYLAN LANE,42.0476,-72.6478,AGAWAM,Hampden,MA,1001,BERKSHIRE POWER CO (100%),27807,"C,D"
2023,Bethel Power Plant,1013951,1340 Kwethluk Lane,60.78796,-161.791099,Bethel,BETHEL CENSUS AREA,AK,99559,ALASKA VILLAGE ELECTRIC COOPERATIVE (100%),31288,C
2023,Bethlehem Energy Center (Albany),1000777,ROUTE 144 RIVER ROAD,42.5905,-73.7636,GLENMONT,Albany,NY,12077,ARCLIGHT ENERGY PARTNERS FUND VII LP (100%),2273112,"C,D"
2023,Bethlehem Power Plant,1000127,2254 APPLEBUTTER ROAD,40.6175,-75.3147,BETHLEHEM,Northampton,PA,18015,CPN MANAGEMENT LP (100%),2638013,D
2023,Bethpage Energy Center,1001238,939 SOUTH BROADWAY,40.7469,-73.4994,HICKSVILLE,Nassau,NY,11801,CPN MANAGEMENT LP (100%),315227,"C,D"
2023,Big Bend,1001492,13031 WYANDOTTE ROAD,27.7944,-82.4036,APOLLO BEACH,Hillsborough,FL,33572,TECO ENERGY INC (100%),3002504,D
2023,Big Cajun 1,1007930,7807 RIVER ROAD   HWY 415,30.6736,-91.3525,JARREAU,Pointe Coupee,LA,70749,CLECO CORPORATE HOLDINGS LLC (100%),188863,"C,D"
2023,Big Cajun 2,1001016,10431 CAJUN 2 ROAD   HWY 981,30.7261,-91.3669,NEW ROADS,Pointe Coupee,LA,70760,LOUISIANA GENERATING LLC (86%); ENTERGY CORP (14%),2106119,"C,D"
2023,Big Sandy,1001587,23000 HWY 23,38.1707,-82.6176,LOUISA,Lawrence,KY,41230,AMERICAN ELECTRIC POWER CO INC (100%),640818,"C,D"
2023,Big Sandy Peaker Plant,1007358,300 BIG SANDY RIVER ROAD,38.3441,-82.5938,KENOVA,Wayne,WV,25530,MIDDLE RIVER POWER LLC (100%),195598,D
2023,Big Spring Carbon Black Plant,1000604,1211 North Midway Road,32.279444,-101.408055,BIG SPRING,HOWARD COUNTY,TX,79720,TOKAI CARBON CB LTD (100%),237339,"C,X"
2023,Big Stone,1001027,48450 144TH ST,45.3047,-96.5103,BIG STONE CITY,Grant,SD,57216,OTTER TAIL CORP (53.9%); NORTHWESTERN CORP (23.4%); MDU RESOURCES GROUP INC (22.7%),1919343,"C,D"
2023,Birdsboro Power Project,1013620,1 Armorcast Rd,40.26668,-75.7964,Birdsboro,BERKS COUNTY,PA,19508,AEIF BIRDSBORO LLC (33.33%); SOJITZ BIRDSBORO LLC (33.33%); TOKYO GAS AMERICA LTD (33.33%),1114143,D
2023,Black Dog,1000689,1400 BLACK DOG ROAD,44.8108,-93.2501,BURNSVILLE,Dakota,MN,55337,XCEL ENERGY INC (100%),824751,"C,D"
2023,Black Mountain Facility,1006869,,36.223139,-114.881032,LAS VEGAS,CLARK COUNTY,NV,89124,PANWEST NCA2 HOLDINGS LLC (100%),355807,C
2023,Black Mountain Generating Station,1000489,6625 S. Yuma Road,35.0361,-114.1594,Golden Valley,Mohave,AZ,86413,UNS ENERGY CORP (100%),54594,D
2023,Blackhawk Station,1005822,SPUR 119 N COGEN PLACE,35.6957,-101.36,BORGER,Hutchinson,TX,79007,GREAT POINT POWER LLC (100%),948825,D
2023,Blackstone Power Generation LLC,1006657,204 ELM ST,42.0575,-71.5172,BLACKSTONE,Worcester,MA,1504,Vistra Corp (100%),1080447,"C,D"
2023,Blaine Larsen Farms Generating Station,1014810,12295 County Road 11,36.0799,-102.876019,Dalhart,,TX,79022,Blaine Larsen Farms INC (100%),34070,C
2023,Blount Street,1000979,717 E MAIN ST,43.0792,-89.3739,MADISON,Dane,WI,53703,MGE ENERGY INC (100%),13003,"C,D"
2023,Blue Lake Generating Plant,1000424,1200 70TH ST,44.7855,-93.4315,SHAKOPEE,Scott,MN,55379,XCEL ENERGY INC (100%),48735,"C,D"
2023,Blue Spruce Energy Center,1000141,1751 N POWHATON RD,39.7436,-104.68,AURORA,Adams,CO,80019,XCEL ENERGY INC (100%),269797,"C,D"
2023,Blue Water Energy,1014676,4400 River Road,42.775839,-82.481747,East China Township,ST. CLAIR COUNTY,MI,48054,DTE ENERGY CO (100%),2786263,"C,D"
2023,Bluegrass Generating Station,1001341,3095 Commerce Parkway,38.3902,-85.4133,LA GRANGE,Oldham,KY,40031,EAST KENTUCKY POWER COOPERATIVE INC (100%),23398,"C,D"
2023,Bluffview Power Plant,1000463,755 MURRAY DRIVE,36.7164,-108.2153,FARMINGTON,San Juan,NM,87401,CITY OF FARMINGTON NEW MEXICO (100%),195224,D
2023,Blythe Energy,1001405,385 N. Buck Blvd.,33.6157,-114.6865,BLYTHE,Riverside,CA,92225,ALTAGAS SERVICES (US) INC (100%),674910,D
2023,Bobby C. Smith Jr. Energy Facility,1000811,3440 MCCALL ROAD,32.2792,-81.2842,RINCON,Effingham,GA,31326,OGLETHORPE POWER CORP (100%),998081,"C,D"
2023,Bonanza,1001149,12500 EAST 25500 SOUTH,40.0864,-109.2844,VERNAL,Uintah,UT,84078,DESERET GENERATION & TRANSMISSION COOPERATIVE (96.25%); UTAH MUNICIPAL POWER AGENCY (INC) (3.75%),3535787,"C,D"
2023,Borger Carbon Black Plant,1000605,9455 FM 1559,35.665516,-101.435748,Borger,HUTCHINSON COUNTY,TX,79007,TOKAI CARBON CB LTD (100%),254319,"C,X"
2023,Borger Carbon Black Plant,1003533,9440 FM 1559,35.665695,-101.43327,Borger,HUTCHINSON COUNTY,TX,79007,ORION ENGINEERED CARBONS LLC (100%),193501,"C,X"
2023,Borman Specialty Materials,1004701,560 WEST LAKE MEAD PARKWAY,36.03544,-114.99994,HENDERSON,CLARK COUNTY,NV,89015,EMD ACQUISITION LLC (100%),25741,C
2023,Bosque County Power Plant,1008020,577 Bosque County Road 3610,31.8594,-97.3586,Laguna Park,Bosque,TX,76644,CPN MANAGEMENT LP (100%),1835223,"C,D"
2023,Boswell Energy Center,1000687,1200 NW 3RD ST,47.2603,-93.6531,COHASSET,Itasca,MN,55721,ALLETE INC (90%); WPPI ENERGY (10%),5196646,"C,D"
2023,Boulder Park Generating Station,1010860,4424 N. Barker Road,47.696823,-117.154729,Spokane Valley,SPOKANE COUNTY,WA,99027,AVISTA CORP (100%),31456,C
2023,Bowen,1001505,317 COVERED BRIDGE ROAD SW,34.1256,-84.9192,CARTERSVILLE,Bartow,GA,30120,THE SOUTHERN CO (100%),10223193,"C,D"
2023,Bowline Generating Station LLC,1000780,140 SAMSONDALE AVE,41.2044,-73.9689,WEST HAVERSTRAW,Rockland,NY,10993,"BOWLINE GENERATING STATION, LLC (100%)",516750,"C,D"
2023,"Braes Bayou Generating, LLC",1014658,2929 Lockwood Road,29.4783,-95.6358,Richmond,Fort Bend,TX,77469,"WattBridge Texas, LLC (100%)",164061,D
2023,Brame Energy Center,1001041,275 RODEMACHER RD,31.395,-92.7167,LENA,Rapides,LA,71447,CLECO CORPORATE HOLDINGS LLC (76.16%); LOUISIANA ENERGY & POWER AUTHORITY (6.81%); LAFAYETTE PUBLIC POWER AUTHORITY (17.03%),3988173,D
2023,Brandon Shores LLC,1001481,2030 Brandon Shores RD,39.1792,-76.5383,Baltimore,Anne Arundel,MD,21226,TALEN ENERGY CORP (100%),1236592,"C,D"
2023,Brandy Branch,1001167,15701 W BEAVER ST,30.3206,-81.9486,BALDWIN,Duval,FL,32234,JACKSONVILLE ELECTRIC AUTHORITY (100%),1760425,"C,D"
2023,Brandywine Power Facility,1001288,16400 MATTAWOMAN DRIVE,38.6681,-76.8678,BRANDYWINE,Prince George'S,MD,20613,KMC THERMO LLC (100%),298669,"C,D"
2023,"Brazos Valley Energy, LP",1000798,3440 LOCKWOOD RD,29.4731,-95.6244,THOMPSONS,Fort Bend,TX,77481,CPN MANAGEMENT LP (100%),1315735,D
2023,Brentwood,1000114,PILGRIM STATE HOSPITAL/1650 ISLIP AVE,40.787,-73.2933,BRENTWOOD,Suffolk,NY,11717,NEW YORK POWER AUTHORITY (100%),20842,"C,D"
2023,Bridgeport Energy,1001299,10 ATLANTIC ST,41.1692,-73.1844,BRIDGEPORT,Fairfield,CT,6604,BRIDGEPORT ENERGY LLC (100%),1012876,D
2023,Bridgeport Harbor Station,1006949,2 ATLANTIC ST,41.1706,-73.1843,BRIDGEPORT,Fairfield,CT,6604,ARCLIGHT ENERGY PARTNERS FUND VII LP (100%),1067502,"C,D"
2023,Broad River Energy Center,1001343,1124 VICTORY TRAIL ROAD,35.0786,-81.575,GAFFNEY,Cherokee,SC,29340,SOUTHWEST GENERATION OPERATING CO LLC (100%),161540,"C,D"
2023,Brooklyn Navy Yard Cogeneration Project,1000870,"63 Flushing Avenue, Unit 234, Bldg 41",40.6994,-73.9758,Brooklyn,KINGS COUNTY,NY,11205,BROOKLYN NAVY YARD COGENERATION PARTNERS LP (100%),955561,D
2023,Brotman Power Station,1014902,1920 CR 52,29.36763465,-95.44213115,Rosharon,,TX,77583,"WattBridge Texas, LLC (100%)",133612,D
2023,Brownsville CT,1000739,948 BEECHGROVE RD,35.5438,-89.198,BROWNSVILLE,Haywood,TN,38012,US GOVERNMENT (%),105740,"C,D"
2023,"Brunner Island, LLC",1000886,1400 Wago Road,40.097,-76.6962,Mt Wolf,York,PA,17347,TALEN ENERGY CORP (100%),1668140,"C,D"
2023,Brunot Island Power Station,1007427,2849 WEST CARSON STREET,40.4638,-80.044,PITTSBURGH,Allegheny,PA,15204,"Reorganized Heritage TopCo, LLC (100%)",65476,"C,D"
2023,Brunswick County Power Station,1011850,20100 Governor Harrison Pkwy,36.766854,-77.711098,Freeman,BRUNSWICK COUNTY,VA,23856,DOMINION ENERGY INC (100%),2405590,"C,D"
2023,Brush Power Projects,1001224,1500 S CLAYTON,40.2415,-103.631,BRUSH,Morgan,CO,80723,BRUSH POWER LLC (67%); CLARION ENERGY LLC (33%),78196,"C,D"
2023,"Buchanan Units 1, 2",1000174,RT 626 OFF RT 460,37.1753,-81.9617,KEEN MOUNTAIN,Buchanan,VA,24631,"LS Power Development, LLC (100%)",97733,D
2023,Buck,1000831,1555 DUKEVILLE RD,35.7133,-80.3767,SALISBURY,Rowan,NC,28145,DUKE ENERGY CORP (100%),1570968,"C,D"
2023,Buckeye Texas Processing LLC,1011920,7209 Up River Road,27.818373,-97.502778,Corpus Christi,NUECES COUNTY,TX,78409,BUCKEYE PARTNERS LP (100%),110298,"C,MM,Y"
2023,"Bucksport Mill, LLC",1013945,109 River Road,44.583564,-68.807274,Bucksport,HANCOCK COUNTY,ME,4416,"Bucksport Mill, LLC (100%)",4,"C,TT"
2023,Bull Run,1000917,1265 EGDEMOOR RD,36.0211,-84.1567,CLINTON,Anderson,TN,37716,US GOVERNMENT (%),830801,"C,D"
2023,Burlington (IA),1001553,4282 SULLIVAN SLOUGH ROAD,40.7412,-91.1168,BURLINGTON,Des Moines,IA,52601,ALLIANT ENERGY CORP (100%),18575,"C,D"
2023,Burlington Generating Station,1000743,,40.0753,-74.8781,BURLINGTON,Burlington,NJ,8016,ARCLIGHT ENERGY PARTNERS FUND VII LP (100%),14353,"C,D"
2023,C D McIntosh Jr Power Plant,1001500,3030 E LAKE PARKER DR,28.0809,-81.9256,LAKELAND,Polk,FL,33801,CITY OF LAKELAND FLORIDA (100%),699121,"C,D"
2023,C. C. Perry K Steam Plant,1001535,366 KENTUCKY AVE,39.7622,-86.1667,INDIANAPOLIS,Marion,IN,46204,CITIZENS ENERGY GROUP (100%),149323,C
2023,C. R. Wing Cogeneration Plant,1000419,500 REFINERY ROAD,32.2722,-101.4222,BIG SPRING,Howard,TX,79720,BERKSHIRE HATHAWAY INC (91.14%); WALTER SCOTT JR (7.89%),72290,D
2023,CABOT CORP - CANAL PLANT,1006435,272 CABOT LANE HIGHWAY 317,29.734346,-91.482148,FRANKLIN,ST. MARY PARISH,LA,70538,CABOT CORP (100%),357661,"C,X"
2023,CABOT CORP - VILLE PLATTE PLANT,1004791,2066 CABOT ROAD,30.7492,-92.2532,VILLE PLATTE,EVANGELINE PARISH,LA,70586,CABOT CORP (100%),252514,"C,X"
2023,CALCASIEU REFINING COMPANY,1006307,4359 WEST TANK FARM ROAD,30.1338,-93.3206,LAKE CHARLES,CALCASIEU PARISH,LA,70605,TRANSWORLD OIL USA INC (100%),177038,"C,MM,Y"
2023,CALGON CARBON CORP,1001864,15024 US HIGHWAY 23,38.340278,-82.591389,CATLETTSBURG,BOYD COUNTY,KY,41129,KURARAY HOLDINGS USA INC (100%),42040,C
2023,CALUMET LUBRICANTS CO LP,1006500,10234 HIGHWAY 157,32.58901,-93.51512,PRINCETON,BOSSIER PARISH,LA,71067,CALUMET SPECIALTY PRODUCTS PARTNERS LP (100%),93891,"C,MM,P,Y"
2023,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,1006499,1756 OLD HWY. 7,32.800556,-93.412778,COTTON VALLEY,WEBSTER PARISH,LA,71018,CALUMET SPECIALTY PRODUCTS PARTNERS LP (100%),91428,"C,MM,P,Y"
2023,CALUMET SHREVPORT REFINING LLC,1005125,3333 MIDWAY STREET,32.470833,-93.790833,SHREVEPORT,CADDO PARISH,LA,71109,CALUMET SPECIALTY PRODUCTS PARTNERS LP (100%),375380,"C,MM,P,Y"
